unique_id,indicator_id,name,measure,measure_info,geo_type_name,geo_join_id,geo_place_name,time_period,start_date,data_value,year,month,quarter,batch_id,indicator_category
823230,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,405,Ridgewood - Forest Hills,Winter 2021-22,2021-12-01,6.703134065,2021,12,4,3,Air Quality Indicator
823329,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,5,Staten Island,Winter 2021-22,2021-12-01,6.061045884,2021,12,4,3,Air Quality Indicator
825814,375,Nitrogen dioxide (NO2),Mean,ppb,CD,201,Mott Haven and Melrose (CD1),Winter 2021-22,2021-12-01,23.4564059,2021,12,4,3,Air Quality Indicator
826048,375,Nitrogen dioxide (NO2),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),Winter 2021-22,2021-12-01,23.05759349,2021,12,4,3,Air Quality Indicator
823209,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,106,Stuyvesant Town and Turtle Bay (CD6),Winter 2021-22,2021-12-01,8.334763209,2021,12,4,3,Air Quality Indicator
825797,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,101,Kingsbridge - Riverdale,Winter 2021-22,2021-12-01,19.83819789,2021,12,4,3,Air Quality Indicator
823206,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,107,Upper West Side (CD7),Winter 2021-22,2021-12-01,6.790552345,2021,12,4,3,Air Quality Indicator
823239,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,402,West Queens,Winter 2021-22,2021-12-01,7.128130858,2021,12,4,3,Air Quality Indicator
826365,375,Nitrogen dioxide (NO2),Mean,ppb,CD,406,Rego Park and Forest Hills (CD6),Winter 2021-22,2021-12-01,20.79899333,2021,12,4,3,Air Quality Indicator
823272,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,301,Washington Heights,Winter 2021-22,2021-12-01,7.286981107,2021,12,4,3,Air Quality Indicator
826371,375,Nitrogen dioxide (NO2),Mean,ppb,CD,408,Hillcrest and Fresh Meadows (CD8),Winter 2021-22,2021-12-01,19.80003203,2021,12,4,3,Air Quality Indicator
823284,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,208,Canarsie - Flatlands,Winter 2021-22,2021-12-01,6.407656215,2021,12,4,3,Air Quality Indicator
823500,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,310,Bay Ridge and Dyker Heights (CD10),Winter 2021-22,2021-12-01,6.880545245,2021,12,4,3,Air Quality Indicator
823542,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,406,Rego Park and Forest Hills (CD6),Winter 2021-22,2021-12-01,6.60710926,2021,12,4,3,Air Quality Indicator
825910,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,301,Washington Heights,Winter 2021-22,2021-12-01,21.23270457,2021,12,4,3,Air Quality Indicator
823488,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,306,Park Slope and Carroll Gardens (CD6),Winter 2021-22,2021-12-01,7.399535234,2021,12,4,3,Air Quality Indicator
825968,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,104,Pelham - Throgs Neck,Winter 2021-22,2021-12-01,21.76856955,2021,12,4,3,Air Quality Indicator
823521,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,317,East Flatbush (CD17),Winter 2021-22,2021-12-01,6.726360994,2021,12,4,3,Air Quality Indicator
826353,375,Nitrogen dioxide (NO2),Mean,ppb,CD,402,Woodside and Sunnyside (CD2),Winter 2021-22,2021-12-01,24.08199337,2021,12,4,3,Air Quality Indicator
825764,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,205,Sunset Park,Winter 2021-22,2021-12-01,23.13943531,2021,12,4,3,Air Quality Indicator
825785,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,105,Crotona -Tremont,Winter 2021-22,2021-12-01,22.44201078,2021,12,4,3,Air Quality Indicator
825740,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,302,Central Harlem - Morningside Heights,Winter 2021-22,2021-12-01,21.55429779,2021,12,4,3,Air Quality Indicator
825847,375,Nitrogen dioxide (NO2),Mean,ppb,CD,102,Greenwich Village and Soho (CD2),Winter 2021-22,2021-12-01,24.44732705,2021,12,4,3,Air Quality Indicator
823181,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,210,Throgs Neck and Co-op City (CD10),Winter 2021-22,2021-12-01,7.158332563,2021,12,4,3,Air Quality Indicator
826362,375,Nitrogen dioxide (NO2),Mean,ppb,CD,405,Ridgewood and Maspeth (CD5),Winter 2021-22,2021-12-01,21.799273,2021,12,4,3,Air Quality Indicator
823536,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,404,Elmhurst and Corona (CD4),Winter 2021-22,2021-12-01,7.098106385,2021,12,4,3,Air Quality Indicator
825959,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,203,Bedford Stuyvesant - Crown Heights,Winter 2021-22,2021-12-01,21.90490099,2021,12,4,3,Air Quality Indicator
826359,375,Nitrogen dioxide (NO2),Mean,ppb,CD,404,Elmhurst and Corona (CD4),Winter 2021-22,2021-12-01,21.98859049,2021,12,4,3,Air Quality Indicator
823203,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,108,Upper East Side (CD8),Winter 2021-22,2021-12-01,7.135165258,2021,12,4,3,Air Quality Indicator
825977,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,101,Kingsbridge - Riverdale,Winter 2021-22,2021-12-01,19.83819789,2021,12,4,3,Air Quality Indicator
823287,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,207,East Flatbush - Flatbush,Winter 2021-22,2021-12-01,6.721923463,2021,12,4,3,Air Quality Indicator
823428,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,206,Borough Park,Winter 2021-22,2021-12-01,6.809837367,2021,12,4,3,Air Quality Indicator
823395,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,402,West Queens,Winter 2021-22,2021-12-01,7.128130858,2021,12,4,3,Air Quality Indicator
825725,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Winter 2021-22,2021-12-01,27.05122942,2021,12,4,3,Air Quality Indicator
825716,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,310,Lower Manhattan,Winter 2021-22,2021-12-01,25.5963319,2021,12,4,3,Air Quality Indicator
825719,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,309,Union Square - Lower East Side,Winter 2021-22,2021-12-01,22.75256624,2021,12,4,3,Air Quality Indicator
826006,375,Nitrogen dioxide (NO2),Mean,ppb,CD,204,Highbridge and Concourse (CD4),Winter 2021-22,2021-12-01,22.31609544,2021,12,4,3,Air Quality Indicator
823224,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,407,Southwest Queens,Winter 2021-22,2021-12-01,6.503810506,2021,12,4,3,Air Quality Indicator
823422,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,208,Canarsie - Flatlands,Winter 2021-22,2021-12-01,6.407656215,2021,12,4,3,Air Quality Indicator
825907,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,302,Central Harlem - Morningside Heights,Winter 2021-22,2021-12-01,21.55425853,2021,12,4,3,Air Quality Indicator
825782,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,106,High Bridge - Morrisania,Winter 2021-22,2021-12-01,22.49003252,2021,12,4,3,Air Quality Indicator
823575,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,503,Tottenville and Great Kills (CD3),Winter 2021-22,2021-12-01,5.747204131,2021,12,4,3,Air Quality Indicator
823278,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,210,Coney Island - Sheepshead Bay,Winter 2021-22,2021-12-01,6.555623425,2021,12,4,3,Air Quality Indicator
823515,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,315,Sheepshead Bay (CD15),Winter 2021-22,2021-12-01,6.533447644,2021,12,4,3,Air Quality Indicator
826335,375,Nitrogen dioxide (NO2),Mean,ppb,CD,314,Flatbush and Midwood (CD14),Winter 2021-22,2021-12-01,20.61779442,2021,12,4,3,Air Quality Indicator
826317,375,Nitrogen dioxide (NO2),Mean,ppb,CD,308,Crown Heights and Prospect Heights (CD8),Winter 2021-22,2021-12-01,22.30834077,2021,12,4,3,Air Quality Indicator
826069,375,Nitrogen dioxide (NO2),Mean,ppb,CD,412,Jamaica and Hollis (CD12),Winter 2021-22,2021-12-01,19.4944245,2021,12,4,3,Air Quality Indicator
823482,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,304,Bushwick (CD4),Winter 2021-22,2021-12-01,7.259217138,2021,12,4,3,Air Quality Indicator
825865,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,Winter 2021-22,2021-12-01,19.88914473,2021,12,4,3,Air Quality Indicator
823257,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,306,Chelsea - Clinton,Winter 2021-22,2021-12-01,9.318093123,2021,12,4,3,Air Quality Indicator
826368,375,Nitrogen dioxide (NO2),Mean,ppb,CD,407,Flushing and Whitestone (CD7),Winter 2021-22,2021-12-01,20.94826001,2021,12,4,3,Air Quality Indicator
823263,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,304,Upper West Side,Winter 2021-22,2021-12-01,6.806725052,2021,12,4,3,Air Quality Indicator
825901,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,304,Upper West Side,Winter 2021-22,2021-12-01,22.07541242,2021,12,4,3,Air Quality Indicator
823404,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,303,East Harlem,Winter 2021-22,2021-12-01,6.979186691,2021,12,4,3,Air Quality Indicator
825713,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,401,Long Island City - Astoria,Winter 2021-22,2021-12-01,22.92812941,2021,12,4,3,Air Quality Indicator
825758,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,207,East Flatbush - Flatbush,Winter 2021-22,2021-12-01,20.92609859,2021,12,4,3,Air Quality Indicator
825800,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,5,Staten Island,Winter 2021-22,2021-12-01,16.4155913,2021,12,4,3,Air Quality Indicator
826350,375,Nitrogen dioxide (NO2),Mean,ppb,CD,401,Long Island City and Astoria (CD1),Winter 2021-22,2021-12-01,21.61645955,2021,12,4,3,Air Quality Indicator
825722,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Winter 2021-22,2021-12-01,24.70809517,2021,12,4,3,Air Quality Indicator
825755,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,208,Canarsie - Flatlands,Winter 2021-22,2021-12-01,19.18550528,2021,12,4,3,Air Quality Indicator
823281,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,209,Bensonhurst - Bay Ridge,Winter 2021-22,2021-12-01,6.73795274,2021,12,4,3,Air Quality Indicator
823392,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,403,Flushing - Clearview,Winter 2021-22,2021-12-01,6.944377215,2021,12,4,3,Air Quality Indicator
825877,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,410,Rockaways,Winter 2021-22,2021-12-01,15.71842721,2021,12,4,3,Air Quality Indicator
823455,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,101,Kingsbridge - Riverdale,Winter 2021-22,2021-12-01,7.231477602,2021,12,4,3,Air Quality Indicator
825925,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,207,East Flatbush - Flatbush,Winter 2021-22,2021-12-01,20.92609859,2021,12,4,3,Air Quality Indicator
823572,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,502,South Beach and Willowbrook (CD2),Winter 2021-22,2021-12-01,6.148464945,2021,12,4,3,Air Quality Indicator
823452,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,102,Northeast Bronx,Winter 2021-22,2021-12-01,7.301746753,2021,12,4,3,Air Quality Indicator
826018,375,Nitrogen dioxide (NO2),Mean,ppb,CD,208,Riverdale and Fieldston (CD8),Winter 2021-22,2021-12-01,19.83062306,2021,12,4,3,Air Quality Indicator
823221,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,408,Jamaica,Winter 2021-22,2021-12-01,6.62032068,2021,12,4,3,Air Quality Indicator
823308,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,107,Hunts Point - Mott Haven,Winter 2021-22,2021-12-01,7.286723462,2021,12,4,3,Air Quality Indicator
823187,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,212,Williamsbridge and Baychester (CD12),Winter 2021-22,2021-12-01,7.316377996,2021,12,4,3,Air Quality Indicator
823341,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,1,Bronx,Winter 2021-22,2021-12-01,7.265326705,2021,12,4,3,Air Quality Indicator
823245,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,310,Lower Manhattan,Winter 2021-22,2021-12-01,8.056371282,2021,12,4,3,Air Quality Indicator
826356,375,Nitrogen dioxide (NO2),Mean,ppb,CD,403,Jackson Heights (CD3),Winter 2021-22,2021-12-01,21.16019598,2021,12,4,3,Air Quality Indicator
826015,375,Nitrogen dioxide (NO2),Mean,ppb,CD,207,Kingsbridge Heights and Bedford (CD7),Winter 2021-22,2021-12-01,21.36286893,2021,12,4,3,Air Quality Indicator
825850,375,Nitrogen dioxide (NO2),Mean,ppb,CD,101,Financial District (CD1),Winter 2021-22,2021-12-01,25.61984824,2021,12,4,3,Air Quality Indicator
823464,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,502,Stapleton - St. George,Winter 2021-22,2021-12-01,6.359380661,2021,12,4,3,Air Quality Indicator
826036,375,Nitrogen dioxide (NO2),Mean,ppb,CD,302,Fort Greene and Brooklyn Heights (CD2),Winter 2021-22,2021-12-01,23.53270216,2021,12,4,3,Air Quality Indicator
823569,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,501,St. George and Stapleton (CD1),Winter 2021-22,2021-12-01,6.42429901,2021,12,4,3,Air Quality Indicator
823197,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,110,Central Harlem (CD10),Winter 2021-22,2021-12-01,7.159814817,2021,12,4,3,Air Quality Indicator
826374,375,Nitrogen dioxide (NO2),Mean,ppb,CD,409,Kew Gardens and Woodhaven (CD9),Winter 2021-22,2021-12-01,20.40612275,2021,12,4,3,Air Quality Indicator
826021,375,Nitrogen dioxide (NO2),Mean,ppb,CD,209,Parkchester and Soundview (CD9),Winter 2021-22,2021-12-01,22.16080664,2021,12,4,3,Air Quality Indicator
825752,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,209,Bensonhurst - Bay Ridge,Winter 2021-22,2021-12-01,20.14367088,2021,12,4,3,Air Quality Indicator
825829,375,Nitrogen dioxide (NO2),Mean,ppb,CD,108,Upper East Side (CD8),Winter 2021-22,2021-12-01,23.37048275,2021,12,4,3,Air Quality Indicator
823184,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,211,Morris Park and Bronxdale (CD11),Winter 2021-22,2021-12-01,7.332284828,2021,12,4,3,Air Quality Indicator
823178,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,209,Parkchester and Soundview (CD9),Winter 2021-22,2021-12-01,7.292761755,2021,12,4,3,Air Quality Indicator
826030,375,Nitrogen dioxide (NO2),Mean,ppb,CD,212,Williamsbridge and Baychester (CD12),Winter 2021-22,2021-12-01,21.04252511,2021,12,4,3,Air Quality Indicator
823157,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,202,Hunts Point and Longwood (CD2),Winter 2021-22,2021-12-01,7.632038452,2021,12,4,3,Air Quality Indicator
823163,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,204,Highbridge and Concourse (CD4),Winter 2021-22,2021-12-01,7.040065585,2021,12,4,3,Air Quality Indicator
823365,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,404406,Bayside Little Neck-Fresh Meadows,Winter 2021-22,2021-12-01,6.593739371,2021,12,4,3,Air Quality Indicator
825820,375,Nitrogen dioxide (NO2),Mean,ppb,CD,111,East Harlem (CD11),Winter 2021-22,2021-12-01,21.63325438,2021,12,4,3,Air Quality Indicator
823269,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,302,Central Harlem - Morningside Heights,Winter 2021-22,2021-12-01,7.135525196,2021,12,4,3,Air Quality Indicator
825992,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,410,Rockaways,Winter 2021-22,2021-12-01,15.71842721,2021,12,4,3,Air Quality Indicator
823545,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,407,Flushing and Whitestone (CD7),Winter 2021-22,2021-12-01,6.955280028,2021,12,4,3,Air Quality Indicator
826000,375,Nitrogen dioxide (NO2),Mean,ppb,CD,202,Hunts Point and Longwood (CD2),Winter 2021-22,2021-12-01,24.47918464,2021,12,4,3,Air Quality Indicator
823524,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,318,Flatlands and Canarsie (CD18),Winter 2021-22,2021-12-01,6.396820602,2021,12,4,3,Air Quality Indicator
823194,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,111,East Harlem (CD11),Winter 2021-22,2021-12-01,7.00234585,2021,12,4,3,Air Quality Indicator
825737,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,303,East Harlem,Winter 2021-22,2021-12-01,21.58116385,2021,12,4,3,Air Quality Indicator
823437,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,203,Bedford Stuyvesant - Crown Heights,Winter 2021-22,2021-12-01,6.934554575,2021,12,4,3,Air Quality Indicator
823305,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,201,Greenpoint,Winter 2021-22,2021-12-01,7.355772885,2021,12,4,3,Air Quality Indicator
823554,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,410,South Ozone Park and Howard Beach (CD10),Winter 2021-22,2021-12-01,6.3432456,2021,12,4,3,Air Quality Indicator
825983,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,503,Willowbrook,Winter 2021-22,2021-12-01,16.84811539,2021,12,4,3,Air Quality Indicator
823440,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,202,Downtown - Heights - Slope,Winter 2021-22,2021-12-01,7.365504023,2021,12,4,3,Air Quality Indicator
823497,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,309,South Crown Heights and Lefferts Gardens (CD9),Winter 2021-22,2021-12-01,6.758213535,2021,12,4,3,Air Quality Indicator
826075,375,Nitrogen dioxide (NO2),Mean,ppb,CD,414,Rockaway and Broad Channel (CD14),Winter 2021-22,2021-12-01,15.70203388,2021,12,4,3,Air Quality Indicator
826012,375,Nitrogen dioxide (NO2),Mean,ppb,CD,206,Belmont and East Tremont (CD6),Winter 2021-22,2021-12-01,22.12866491,2021,12,4,3,Air Quality Indicator
825980,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,504,South Beach - Tottenville,Winter 2021-22,2021-12-01,14.74521239,2021,12,4,3,Air Quality Indicator
825806,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,3,Manhattan,Winter 2021-22,2021-12-01,23.43545911,2021,12,4,3,Air Quality Indicator
825871,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,306308,Chelsea-Village,Winter 2021-22,2021-12-01,26.10760258,2021,12,4,3,Air Quality Indicator
826323,375,Nitrogen dioxide (NO2),Mean,ppb,CD,310,Bay Ridge and Dyker Heights (CD10),Winter 2021-22,2021-12-01,20.78398796,2021,12,4,3,Air Quality Indicator
825874,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,305307,Upper East Side-Gramercy,Winter 2021-22,2021-12-01,25.06461252,2021,12,4,3,Air Quality Indicator
823470,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,410,Rockaways,Winter 2021-22,2021-12-01,5.965691874,2021,12,4,3,Air Quality Indicator
825931,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,205,Sunset Park,Winter 2021-22,2021-12-01,23.14012199,2021,12,4,3,Air Quality Indicator
823218,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,409,Southeast Queens,Winter 2021-22,2021-12-01,6.398875838,2021,12,4,3,Air Quality Indicator
823560,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,412,Jamaica and Hollis (CD12),Winter 2021-22,2021-12-01,6.588522363,2021,12,4,3,Air Quality Indicator
825998,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,408,Jamaica,Winter 2021-22,2021-12-01,19.71080383,2021,12,4,3,Air Quality Indicator
826326,375,Nitrogen dioxide (NO2),Mean,ppb,CD,311,Bensonhurst (CD11),Winter 2021-22,2021-12-01,20.15487486,2021,12,4,3,Air Quality Indicator
826024,375,Nitrogen dioxide (NO2),Mean,ppb,CD,210,Throgs Neck and Co-op City (CD10),Winter 2021-22,2021-12-01,21.42711353,2021,12,4,3,Air Quality Indicator
826338,375,Nitrogen dioxide (NO2),Mean,ppb,CD,315,Sheepshead Bay (CD15),Winter 2021-22,2021-12-01,19.05259378,2021,12,4,3,Air Quality Indicator
823473,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,301,Greenpoint and Williamsburg (CD1),Winter 2021-22,2021-12-01,7.435747777,2021,12,4,3,Air Quality Indicator
823260,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,305,Upper East Side,Winter 2021-22,2021-12-01,7.119448511,2021,12,4,3,Air Quality Indicator
825832,375,Nitrogen dioxide (NO2),Mean,ppb,CD,107,Upper West Side (CD7),Winter 2021-22,2021-12-01,22.07527023,2021,12,4,3,Air Quality Indicator
825919,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,209,Bensonhurst - Bay Ridge,Winter 2021-22,2021-12-01,20.14367088,2021,12,4,3,Air Quality Indicator
823449,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,103,Fordham - Bronx Pk,Winter 2021-22,2021-12-01,7.350776341,2021,12,4,3,Air Quality Indicator
823431,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,205,Sunset Park,Winter 2021-22,2021-12-01,7.303474355,2021,12,4,3,Air Quality Indicator
823160,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,203,Morrisania and Crotona (CD3),Winter 2021-22,2021-12-01,7.407894723,2021,12,4,3,Air Quality Indicator
823476,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,302,Fort Greene and Brooklyn Heights (CD2),Winter 2021-22,2021-12-01,7.360701245,2021,12,4,3,Air Quality Indicator
825956,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,204,East New York,Winter 2021-22,2021-12-01,21.28059234,2021,12,4,3,Air Quality Indicator
823491,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,307,Sunset Park (CD7),Winter 2021-22,2021-12-01,7.258967888,2021,12,4,3,Air Quality Indicator
825817,375,Nitrogen dioxide (NO2),Mean,ppb,CD,112,Washington Heights and Inwood (CD12),Winter 2021-22,2021-12-01,21.25164339,2021,12,4,3,Air Quality Indicator
823446,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,104,Pelham - Throgs Neck,Winter 2021-22,2021-12-01,7.246513807,2021,12,4,3,Air Quality Indicator
825892,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,403,Flushing - Clearview,Winter 2021-22,2021-12-01,20.91188187,2021,12,4,3,Air Quality Indicator
823398,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,401,Long Island City - Astoria,Winter 2021-22,2021-12-01,7.310481812,2021,12,4,3,Air Quality Indicator
825898,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,401,Long Island City - Astoria,Winter 2021-22,2021-12-01,22.92812941,2021,12,4,3,Air Quality Indicator
823347,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,102,Greenwich Village and Soho (CD2),Winter 2021-22,2021-12-01,9.440361241,2021,12,4,3,Air Quality Indicator
823371,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,306308,Chelsea-Village,Winter 2021-22,2021-12-01,9.219575766,2021,12,4,3,Air Quality Indicator
823434,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,204,East New York,Winter 2021-22,2021-12-01,6.742515428,2021,12,4,3,Air Quality Indicator
826113,375,Nitrogen dioxide (NO2),Mean,ppb,CD,502,South Beach and Willowbrook (CD2),Winter 2021-22,2021-12-01,16.94870135,2021,12,4,3,Air Quality Indicator
823227,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,406,Fresh Meadows,Winter 2021-22,2021-12-01,6.490359285,2021,12,4,3,Air Quality Indicator
825791,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,103,Fordham - Bronx Pk,Winter 2021-22,2021-12-01,21.05258179,2021,12,4,3,Air Quality Indicator
823557,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,411,Bayside and Little Neck (CD11),Winter 2021-22,2021-12-01,6.654623545,2021,12,4,3,Air Quality Indicator
823374,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,305307,Upper East Side-Gramercy,Winter 2021-22,2021-12-01,7.906589642,2021,12,4,3,Air Quality Indicator
825823,375,Nitrogen dioxide (NO2),Mean,ppb,CD,110,Central Harlem (CD10),Winter 2021-22,2021-12-01,21.56660535,2021,12,4,3,Air Quality Indicator
826347,375,Nitrogen dioxide (NO2),Mean,ppb,CD,318,Flatlands and Canarsie (CD18),Winter 2021-22,2021-12-01,19.09960102,2021,12,4,3,Air Quality Indicator
826110,375,Nitrogen dioxide (NO2),Mean,ppb,CD,501,St. George and Stapleton (CD1),Winter 2021-22,2021-12-01,18.66539673,2021,12,4,3,Air Quality Indicator
825734,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,304,Upper West Side,Winter 2021-22,2021-12-01,22.0754617,2021,12,4,3,Air Quality Indicator
823362,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,501502,Northern SI,Winter 2021-22,2021-12-01,6.392677046,2021,12,4,3,Air Quality Indicator
823236,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,403,Flushing - Clearview,Winter 2021-22,2021-12-01,6.944210031,2021,12,4,3,Air Quality Indicator
825749,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,210,Coney Island - Sheepshead Bay,Winter 2021-22,2021-12-01,19.02446271,2021,12,4,3,Air Quality Indicator
823467,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,501,Port Richmond,Winter 2021-22,2021-12-01,6.455065171,2021,12,4,3,Air Quality Indicator
826341,375,Nitrogen dioxide (NO2),Mean,ppb,CD,316,Brownsville (CD16),Winter 2021-22,2021-12-01,21.72063225,2021,12,4,3,Air Quality Indicator
826332,375,Nitrogen dioxide (NO2),Mean,ppb,CD,313,Coney Island (CD13),Winter 2021-22,2021-12-01,18.84293579,2021,12,4,3,Air Quality Indicator
826042,375,Nitrogen dioxide (NO2),Mean,ppb,CD,304,Bushwick (CD4),Winter 2021-22,2021-12-01,22.57228758,2021,12,4,3,Air Quality Indicator
823494,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,308,Crown Heights and Prospect Heights (CD8),Winter 2021-22,2021-12-01,7.126394439,2021,12,4,3,Air Quality Indicator
826377,375,Nitrogen dioxide (NO2),Mean,ppb,CD,410,South Ozone Park and Howard Beach (CD10),Winter 2021-22,2021-12-01,18.74203383,2021,12,4,3,Air Quality Indicator
823386,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,407,Southwest Queens,Winter 2021-22,2021-12-01,6.504012994,2021,12,4,3,Air Quality Indicator
825838,375,Nitrogen dioxide (NO2),Mean,ppb,CD,105,Midtown (CD5),Winter 2021-22,2021-12-01,29.186725,2021,12,4,3,Air Quality Indicator
