unique_id,indicator_id,name,measure,measure_info,geo_type_name,geo_join_id,geo_place_name,time_period,start_date,data_value,year,month,quarter,indicator_category
410850,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,501,Port Richmond,Summer 2016,2016-06-01,8.22,2016,6,2,Air Quality Indicator
410733,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,5,Staten Island,Summer 2016,2016-06-01,7.8,2016,6,2,Air Quality Indicator
412557,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,102,Northeast Bronx,Summer 2016,2016-06-01,14.6,2016,6,2,Air Quality Indicator
412617,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,403,Flushing - Clearview,Summer 2016,2016-06-01,14.07,2016,6,2,Air Quality Indicator
412064,386,Ozone (O3),Mean,ppb,UHF34,306308,Chelsea-Village,Summer 2016,2016-06-01,29.19,2016,6,2,Air Quality Indicator
412057,386,Ozone (O3),Mean,ppb,UHF34,403,Flushing - Clearview,Summer 2016,2016-06-01,33.45,2016,6,2,Air Quality Indicator
410757,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,201,Greenpoint,Summer 2016,2016-06-01,9.8,2016,6,2,Air Quality Indicator
412116,386,Ozone (O3),Mean,ppb,CD,404,Elmhurst and Corona (CD4),Summer 2016,2016-06-01,32.75,2016,6,2,Air Quality Indicator
412428,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,101,Kingsbridge - Riverdale,Summer 2016,2016-06-01,12.99,2016,6,2,Air Quality Indicator
412065,386,Ozone (O3),Mean,ppb,UHF34,309310,Union Square-Lower Manhattan,Summer 2016,2016-06-01,30.01,2016,6,2,Air Quality Indicator
412067,386,Ozone (O3),Mean,ppb,UHF34,501502,Northern SI,Summer 2016,2016-06-01,33.91,2016,6,2,Air Quality Indicator
412644,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,Summer 2016,2016-06-01,13.13,2016,6,2,Air Quality Indicator
412629,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,409,Southeast Queens,Summer 2016,2016-06-01,12.13,2016,6,2,Air Quality Indicator
410871,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,104,Pelham - Throgs Neck,Summer 2016,2016-06-01,8.06,2016,6,2,Air Quality Indicator
410865,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,102,Northeast Bronx,Summer 2016,2016-06-01,7.93,2016,6,2,Air Quality Indicator
410922,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,402,West Queens,Summer 2016,2016-06-01,8.71,2016,6,2,Air Quality Indicator
410874,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,201,Greenpoint,Summer 2016,2016-06-01,9.8,2016,6,2,Air Quality Indicator
411111,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,407,Flushing and Whitestone (CD7),Summer 2016,2016-06-01,7.85,2016,6,2,Air Quality Indicator
410766,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,204,East New York,Summer 2016,2016-06-01,8.27,2016,6,2,Air Quality Indicator
412605,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,303,East Harlem,Summer 2016,2016-06-01,17.82,2016,6,2,Air Quality Indicator
412566,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,201,Greenpoint,Summer 2016,2016-06-01,16.59,2016,6,2,Air Quality Indicator
412614,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,402,West Queens,Summer 2016,2016-06-01,15.6,2016,6,2,Air Quality Indicator
412599,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,301,Washington Heights,Summer 2016,2016-06-01,16.19,2016,6,2,Air Quality Indicator
410787,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,211,Williamsburg - Bushwick,Summer 2016,2016-06-01,8.99,2016,6,2,Air Quality Indicator
412572,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,203,Bedford Stuyvesant - Crown Heights,Summer 2016,2016-06-01,15.36,2016,6,2,Air Quality Indicator
412563,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,104,Pelham - Throgs Neck,Summer 2016,2016-06-01,14.25,2016,6,2,Air Quality Indicator
412632,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,410,Rockaways,Summer 2016,2016-06-01,6.22,2016,6,2,Air Quality Indicator
412593,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,210,Coney Island - Sheepshead Bay,Summer 2016,2016-06-01,10.44,2016,6,2,Air Quality Indicator
412119,386,Ozone (O3),Mean,ppb,CD,407,Flushing and Whitestone (CD7),Summer 2016,2016-06-01,33.48,2016,6,2,Air Quality Indicator
412077,386,Ozone (O3),Mean,ppb,CD,107,Upper West Side (CD7),Summer 2016,2016-06-01,30.55,2016,6,2,Air Quality Indicator
412824,375,Nitrogen dioxide (NO2),Mean,ppb,CD,414,Rockaway and Broad Channel (CD14),Summer 2016,2016-06-01,6.1,2016,6,2,Air Quality Indicator
412092,386,Ozone (O3),Mean,ppb,CD,210,Throgs Neck and Co-op City (CD10),Summer 2016,2016-06-01,34.0,2016,6,2,Air Quality Indicator
412551,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,504,South Beach - Tottenville,Summer 2016,2016-06-01,6.73,2016,6,2,Air Quality Indicator
411132,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,414,Rockaway and Broad Channel (CD14),Summer 2016,2016-06-01,6.87,2016,6,2,Air Quality Indicator
412025,386,Ozone (O3),Mean,ppb,UHF42,404,Bayside - Little Neck,Summer 2016,2016-06-01,32.99,2016,6,2,Air Quality Indicator
412110,386,Ozone (O3),Mean,ppb,CD,316,Brownsville (CD16),Summer 2016,2016-06-01,33.74,2016,6,2,Air Quality Indicator
412103,386,Ozone (O3),Mean,ppb,CD,309,South Crown Heights and Lefferts Gardens (CD9),Summer 2016,2016-06-01,32.98,2016,6,2,Air Quality Indicator
412105,386,Ozone (O3),Mean,ppb,CD,311,Bensonhurst (CD11),Summer 2016,2016-06-01,34.51,2016,6,2,Air Quality Indicator
412023,386,Ozone (O3),Mean,ppb,UHF42,402,West Queens,Summer 2016,2016-06-01,33.12,2016,6,2,Air Quality Indicator
412581,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,206,Borough Park,Summer 2016,2016-06-01,14.25,2016,6,2,Air Quality Indicator
410724,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,2,Brooklyn,Summer 2016,2016-06-01,8.32,2016,6,2,Air Quality Indicator
411096,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,402,Woodside and Sunnyside (CD2),Summer 2016,2016-06-01,9.77,2016,6,2,Air Quality Indicator
412112,386,Ozone (O3),Mean,ppb,CD,318,Flatlands and Canarsie (CD18),Summer 2016,2016-06-01,35.71,2016,6,2,Air Quality Indicator
412111,386,Ozone (O3),Mean,ppb,CD,317,East Flatbush (CD17),Summer 2016,2016-06-01,33.88,2016,6,2,Air Quality Indicator
412085,386,Ozone (O3),Mean,ppb,CD,203,Morrisania and Crotona (CD3),Summer 2016,2016-06-01,32.58,2016,6,2,Air Quality Indicator
411000,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,112,Washington Heights and Inwood (CD12),Summer 2016,2016-06-01,8.42,2016,6,2,Air Quality Indicator
410817,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,310,Lower Manhattan,Summer 2016,2016-06-01,9.8,2016,6,2,Air Quality Indicator
410847,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,410,Rockaways,Summer 2016,2016-06-01,6.87,2016,6,2,Air Quality Indicator
410952,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,404406,Bayside Little Neck-Fresh Meadows,Summer 2016,2016-06-01,7.47,2016,6,2,Air Quality Indicator
412659,375,Nitrogen dioxide (NO2),Mean,ppb,CD,101,Financial District (CD1),Summer 2016,2016-06-01,22.85,2016,6,2,Air Quality Indicator
412698,375,Nitrogen dioxide (NO2),Mean,ppb,CD,202,Hunts Point and Longwood (CD2),Summer 2016,2016-06-01,15.53,2016,6,2,Air Quality Indicator
412035,386,Ozone (O3),Mean,ppb,UHF42,504,South Beach - Tottenville,Summer 2016,2016-06-01,36.17,2016,6,2,Air Quality Indicator
412680,375,Nitrogen dioxide (NO2),Mean,ppb,CD,108,Upper East Side (CD8),Summer 2016,2016-06-01,20.89,2016,6,2,Air Quality Indicator
412740,375,Nitrogen dioxide (NO2),Mean,ppb,CD,304,Bushwick (CD4),Summer 2016,2016-06-01,14.8,2016,6,2,Air Quality Indicator
412785,375,Nitrogen dioxide (NO2),Mean,ppb,CD,401,Long Island City and Astoria (CD1),Summer 2016,2016-06-01,15.23,2016,6,2,Air Quality Indicator
412788,375,Nitrogen dioxide (NO2),Mean,ppb,CD,402,Woodside and Sunnyside (CD2),Summer 2016,2016-06-01,15.8,2016,6,2,Air Quality Indicator
412506,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,309,Union Square - Lower East Side,Summer 2016,2016-06-01,20.44,2016,6,2,Air Quality Indicator
412812,375,Nitrogen dioxide (NO2),Mean,ppb,CD,410,South Ozone Park and Howard Beach (CD10),Summer 2016,2016-06-01,12.12,2016,6,2,Air Quality Indicator
412692,375,Nitrogen dioxide (NO2),Mean,ppb,CD,112,Washington Heights and Inwood (CD12),Summer 2016,2016-06-01,15.78,2016,6,2,Air Quality Indicator
412803,375,Nitrogen dioxide (NO2),Mean,ppb,CD,407,Flushing and Whitestone (CD7),Summer 2016,2016-06-01,14.0,2016,6,2,Air Quality Indicator
412671,375,Nitrogen dioxide (NO2),Mean,ppb,CD,105,Midtown (CD5),Summer 2016,2016-06-01,28.83,2016,6,2,Air Quality Indicator
412419,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,3,Manhattan,Summer 2016,2016-06-01,20.56,2016,6,2,Air Quality Indicator
412791,375,Nitrogen dioxide (NO2),Mean,ppb,CD,403,Jackson Heights (CD3),Summer 2016,2016-06-01,15.5,2016,6,2,Air Quality Indicator
412704,375,Nitrogen dioxide (NO2),Mean,ppb,CD,204,Highbridge and Concourse (CD4),Summer 2016,2016-06-01,17.34,2016,6,2,Air Quality Indicator
412503,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Summer 2016,2016-06-01,22.17,2016,6,2,Air Quality Indicator
412446,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,107,Hunts Point - Mott Haven,Summer 2016,2016-06-01,15.59,2016,6,2,Air Quality Indicator
412416,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,2,Brooklyn,Summer 2016,2016-06-01,13.62,2016,6,2,Air Quality Indicator
410793,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,302,Central Harlem - Morningside Heights,Summer 2016,2016-06-01,8.67,2016,6,2,Air Quality Indicator
412725,375,Nitrogen dioxide (NO2),Mean,ppb,CD,211,Morris Park and Bronxdale (CD11),Summer 2016,2016-06-01,14.57,2016,6,2,Air Quality Indicator
412515,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,402,West Queens,Summer 2016,2016-06-01,15.6,2016,6,2,Air Quality Indicator
410859,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,504,South Beach - Tottenville,Summer 2016,2016-06-01,7.54,2016,6,2,Air Quality Indicator
411093,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,401,Long Island City and Astoria (CD1),Summer 2016,2016-06-01,8.46,2016,6,2,Air Quality Indicator
410769,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,205,Sunset Park,Summer 2016,2016-06-01,8.93,2016,6,2,Air Quality Indicator
410742,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,103,Fordham - Bronx Pk,Summer 2016,2016-06-01,8.05,2016,6,2,Air Quality Indicator
410775,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,207,East Flatbush - Flatbush,Summer 2016,2016-06-01,8.12,2016,6,2,Air Quality Indicator
410754,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,107,Hunts Point - Mott Haven,Summer 2016,2016-06-01,8.97,2016,6,2,Air Quality Indicator
411048,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,304,Bushwick (CD4),Summer 2016,2016-06-01,8.42,2016,6,2,Air Quality Indicator
412743,375,Nitrogen dioxide (NO2),Mean,ppb,CD,305,East New York and Starrett City (CD5),Summer 2016,2016-06-01,12.62,2016,6,2,Air Quality Indicator
412776,375,Nitrogen dioxide (NO2),Mean,ppb,CD,316,Brownsville (CD16),Summer 2016,2016-06-01,14.24,2016,6,2,Air Quality Indicator
410736,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,101,Kingsbridge - Riverdale,Summer 2016,2016-06-01,7.95,2016,6,2,Air Quality Indicator
411120,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,410,South Ozone Park and Howard Beach (CD10),Summer 2016,2016-06-01,7.43,2016,6,2,Air Quality Indicator
411072,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,312,Borough Park (CD12),Summer 2016,2016-06-01,8.1,2016,6,2,Air Quality Indicator
412100,386,Ozone (O3),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),Summer 2016,2016-06-01,32.27,2016,6,2,Air Quality Indicator
412102,386,Ozone (O3),Mean,ppb,CD,308,Crown Heights and Prospect Heights (CD8),Summer 2016,2016-06-01,32.54,2016,6,2,Air Quality Indicator
412088,386,Ozone (O3),Mean,ppb,CD,206,Belmont and East Tremont (CD6),Summer 2016,2016-06-01,32.5,2016,6,2,Air Quality Indicator
410823,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,402,West Queens,Summer 2016,2016-06-01,8.71,2016,6,2,Air Quality Indicator
412107,386,Ozone (O3),Mean,ppb,CD,313,Coney Island (CD13),Summer 2016,2016-06-01,36.33,2016,6,2,Air Quality Indicator
410913,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,303,East Harlem,Summer 2016,2016-06-01,8.9,2016,6,2,Air Quality Indicator
410880,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,203,Bedford Stuyvesant - Crown Heights,Summer 2016,2016-06-01,8.28,2016,6,2,Air Quality Indicator
410907,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,301,Washington Heights,Summer 2016,2016-06-01,8.45,2016,6,2,Air Quality Indicator
411012,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,204,Highbridge and Concourse (CD4),Summer 2016,2016-06-01,8.94,2016,6,2,Air Quality Indicator
412066,386,Ozone (O3),Mean,ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,Summer 2016,2016-06-01,33.05,2016,6,2,Air Quality Indicator
411066,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,310,Bay Ridge and Dyker Heights (CD10),Summer 2016,2016-06-01,8.15,2016,6,2,Air Quality Indicator
411006,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,202,Hunts Point and Longwood (CD2),Summer 2016,2016-06-01,9.19,2016,6,2,Air Quality Indicator
410862,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,101,Kingsbridge - Riverdale,Summer 2016,2016-06-01,7.95,2016,6,2,Air Quality Indicator
410940,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,410,Rockaways,Summer 2016,2016-06-01,6.87,2016,6,2,Air Quality Indicator
410901,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,210,Coney Island - Sheepshead Bay,Summer 2016,2016-06-01,7.66,2016,6,2,Air Quality Indicator
411027,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,209,Parkchester and Soundview (CD9),Summer 2016,2016-06-01,8.23,2016,6,2,Air Quality Indicator
412072,386,Ozone (O3),Mean,ppb,CD,102,Greenwich Village and Soho (CD2),Summer 2016,2016-06-01,29.87,2016,6,2,Air Quality Indicator
411033,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,211,Morris Park and Bronxdale (CD11),Summer 2016,2016-06-01,7.9,2016,6,2,Air Quality Indicator
411069,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,311,Bensonhurst (CD11),Summer 2016,2016-06-01,7.85,2016,6,2,Air Quality Indicator
411063,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,309,South Crown Heights and Lefferts Gardens (CD9),Summer 2016,2016-06-01,8.12,2016,6,2,Air Quality Indicator
410991,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,109,Morningside Heights and Hamilton Heights (CD9),Summer 2016,2016-06-01,8.71,2016,6,2,Air Quality Indicator
410979,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,105,Midtown (CD5),Summer 2016,2016-06-01,11.74,2016,6,2,Air Quality Indicator
412701,375,Nitrogen dioxide (NO2),Mean,ppb,CD,203,Morrisania and Crotona (CD3),Summer 2016,2016-06-01,16.19,2016,6,2,Air Quality Indicator
412097,386,Ozone (O3),Mean,ppb,CD,303,Bedford Stuyvesant (CD3),Summer 2016,2016-06-01,32.55,2016,6,2,Air Quality Indicator
412677,375,Nitrogen dioxide (NO2),Mean,ppb,CD,107,Upper West Side (CD7),Summer 2016,2016-06-01,19.1,2016,6,2,Air Quality Indicator
411060,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,308,Crown Heights and Prospect Heights (CD8),Summer 2016,2016-06-01,8.28,2016,6,2,Air Quality Indicator
410829,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,404,Bayside - Little Neck,Summer 2016,2016-06-01,7.38,2016,6,2,Air Quality Indicator
412665,375,Nitrogen dioxide (NO2),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),Summer 2016,2016-06-01,19.89,2016,6,2,Air Quality Indicator
412689,375,Nitrogen dioxide (NO2),Mean,ppb,CD,111,East Harlem (CD11),Summer 2016,2016-06-01,17.74,2016,6,2,Air Quality Indicator
412683,375,Nitrogen dioxide (NO2),Mean,ppb,CD,109,Morningside Heights and Hamilton Heights (CD9),Summer 2016,2016-06-01,17.99,2016,6,2,Air Quality Indicator
412099,386,Ozone (O3),Mean,ppb,CD,305,East New York and Starrett City (CD5),Summer 2016,2016-06-01,34.57,2016,6,2,Air Quality Indicator
412482,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,301,Washington Heights,Summer 2016,2016-06-01,16.19,2016,6,2,Air Quality Indicator
412104,386,Ozone (O3),Mean,ppb,CD,310,Bay Ridge and Dyker Heights (CD10),Summer 2016,2016-06-01,33.51,2016,6,2,Air Quality Indicator
412106,386,Ozone (O3),Mean,ppb,CD,312,Borough Park (CD12),Summer 2016,2016-06-01,33.45,2016,6,2,Air Quality Indicator
412056,386,Ozone (O3),Mean,ppb,UHF34,402,West Queens,Summer 2016,2016-06-01,33.12,2016,6,2,Air Quality Indicator
412422,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,4,Queens,Summer 2016,2016-06-01,13.08,2016,6,2,Air Quality Indicator
411075,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,313,Coney Island (CD13),Summer 2016,2016-06-01,7.65,2016,6,2,Air Quality Indicator
410919,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,401,Long Island City - Astoria,Summer 2016,2016-06-01,9.23,2016,6,2,Air Quality Indicator
412027,386,Ozone (O3),Mean,ppb,UHF42,406,Fresh Meadows,Summer 2016,2016-06-01,33.16,2016,6,2,Air Quality Indicator
412452,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,202,Downtown - Heights - Slope,Summer 2016,2016-06-01,17.32,2016,6,2,Air Quality Indicator
412584,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,207,East Flatbush - Flatbush,Summer 2016,2016-06-01,13.98,2016,6,2,Air Quality Indicator
412060,386,Ozone (O3),Mean,ppb,UHF34,408,Jamaica,Summer 2016,2016-06-01,33.86,2016,6,2,Air Quality Indicator
412022,386,Ozone (O3),Mean,ppb,UHF42,401,Long Island City - Astoria,Summer 2016,2016-06-01,33.15,2016,6,2,Air Quality Indicator
412012,386,Ozone (O3),Mean,ppb,UHF42,301,Washington Heights,Summer 2016,2016-06-01,31.92,2016,6,2,Air Quality Indicator
412467,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,207,East Flatbush - Flatbush,Summer 2016,2016-06-01,13.98,2016,6,2,Air Quality Indicator
412464,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,206,Borough Park,Summer 2016,2016-06-01,14.25,2016,6,2,Air Quality Indicator
411996,386,Ozone (O3),Mean,ppb,UHF42,103,Fordham - Bronx Pk,Summer 2016,2016-06-01,32.78,2016,6,2,Air Quality Indicator
411998,386,Ozone (O3),Mean,ppb,UHF42,105,Crotona -Tremont,Summer 2016,2016-06-01,32.31,2016,6,2,Air Quality Indicator
412719,375,Nitrogen dioxide (NO2),Mean,ppb,CD,209,Parkchester and Soundview (CD9),Summer 2016,2016-06-01,14.9,2016,6,2,Air Quality Indicator
412761,375,Nitrogen dioxide (NO2),Mean,ppb,CD,311,Bensonhurst (CD11),Summer 2016,2016-06-01,13.34,2016,6,2,Air Quality Indicator
412755,375,Nitrogen dioxide (NO2),Mean,ppb,CD,309,South Crown Heights and Lefferts Gardens (CD9),Summer 2016,2016-06-01,15.37,2016,6,2,Air Quality Indicator
412069,386,Ozone (O3),Mean,ppb,UHF34,105106107,South Bronx,Summer 2016,2016-06-01,32.84,2016,6,2,Air Quality Indicator
412114,386,Ozone (O3),Mean,ppb,CD,402,Woodside and Sunnyside (CD2),Summer 2016,2016-06-01,33.37,2016,6,2,Air Quality Indicator
412752,375,Nitrogen dioxide (NO2),Mean,ppb,CD,308,Crown Heights and Prospect Heights (CD8),Summer 2016,2016-06-01,16.04,2016,6,2,Air Quality Indicator
412120,386,Ozone (O3),Mean,ppb,CD,408,Hillcrest and Fresh Meadows (CD8),Summer 2016,2016-06-01,32.98,2016,6,2,Air Quality Indicator
412797,375,Nitrogen dioxide (NO2),Mean,ppb,CD,405,Ridgewood and Maspeth (CD5),Summer 2016,2016-06-01,13.7,2016,6,2,Air Quality Indicator
412764,375,Nitrogen dioxide (NO2),Mean,ppb,CD,312,Borough Park (CD12),Summer 2016,2016-06-01,14.56,2016,6,2,Air Quality Indicator
412758,375,Nitrogen dioxide (NO2),Mean,ppb,CD,310,Bay Ridge and Dyker Heights (CD10),Summer 2016,2016-06-01,14.26,2016,6,2,Air Quality Indicator
412782,375,Nitrogen dioxide (NO2),Mean,ppb,CD,318,Flatlands and Canarsie (CD18),Summer 2016,2016-06-01,10.03,2016,6,2,Air Quality Indicator
412073,386,Ozone (O3),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),Summer 2016,2016-06-01,30.41,2016,6,2,Air Quality Indicator
411018,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,206,Belmont and East Tremont (CD6),Summer 2016,2016-06-01,8.55,2016,6,2,Air Quality Indicator
412094,386,Ozone (O3),Mean,ppb,CD,212,Williamsbridge and Baychester (CD12),Summer 2016,2016-06-01,33.19,2016,6,2,Air Quality Indicator
410727,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,3,Manhattan,Summer 2016,2016-06-01,9.49,2016,6,2,Air Quality Indicator
412121,386,Ozone (O3),Mean,ppb,CD,409,Kew Gardens and Woodhaven (CD9),Summer 2016,2016-06-01,33.58,2016,6,2,Air Quality Indicator
410781,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,209,Bensonhurst - Bay Ridge,Summer 2016,2016-06-01,7.94,2016,6,2,Air Quality Indicator
412713,375,Nitrogen dioxide (NO2),Mean,ppb,CD,207,Kingsbridge Heights and Bedford (CD7),Summer 2016,2016-06-01,15.98,2016,6,2,Air Quality Indicator
412437,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,104,Pelham - Throgs Neck,Summer 2016,2016-06-01,14.25,2016,6,2,Air Quality Indicator
410826,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,403,Flushing - Clearview,Summer 2016,2016-06-01,7.8,2016,6,2,Air Quality Indicator
411105,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,405,Ridgewood and Maspeth (CD5),Summer 2016,2016-06-01,8.43,2016,6,2,Air Quality Indicator
412127,386,Ozone (O3),Mean,ppb,CD,501,St. George and Stapleton (CD1),Summer 2016,2016-06-01,33.4,2016,6,2,Air Quality Indicator
412096,386,Ozone (O3),Mean,ppb,CD,302,Fort Greene and Brooklyn Heights (CD2),Summer 2016,2016-06-01,31.63,2016,6,2,Air Quality Indicator
412731,375,Nitrogen dioxide (NO2),Mean,ppb,CD,301,Greenpoint and Williamsburg (CD1),Summer 2016,2016-06-01,16.53,2016,6,2,Air Quality Indicator
412020,386,Ozone (O3),Mean,ppb,UHF42,309,Union Square - Lower East Side,Summer 2016,2016-06-01,30.14,2016,6,2,Air Quality Indicator
412038,386,Ozone (O3),Mean,ppb,UHF34,103,Fordham - Bronx Pk,Summer 2016,2016-06-01,32.78,2016,6,2,Air Quality Indicator
412043,386,Ozone (O3),Mean,ppb,UHF34,204,East New York,Summer 2016,2016-06-01,34.26,2016,6,2,Air Quality Indicator
412608,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,304,Upper West Side,Summer 2016,2016-06-01,19.1,2016,6,2,Air Quality Indicator
412794,375,Nitrogen dioxide (NO2),Mean,ppb,CD,404,Elmhurst and Corona (CD4),Summer 2016,2016-06-01,16.37,2016,6,2,Air Quality Indicator
412050,386,Ozone (O3),Mean,ppb,UHF34,211,Williamsburg - Bushwick,Summer 2016,2016-06-01,32.99,2016,6,2,Air Quality Indicator
411995,386,Ozone (O3),Mean,ppb,UHF42,102,Northeast Bronx,Summer 2016,2016-06-01,33.21,2016,6,2,Air Quality Indicator
412008,386,Ozone (O3),Mean,ppb,UHF42,208,Canarsie - Flatlands,Summer 2016,2016-06-01,35.79,2016,6,2,Air Quality Indicator
412031,386,Ozone (O3),Mean,ppb,UHF42,410,Rockaways,Summer 2016,2016-06-01,38.18,2016,6,2,Air Quality Indicator
411991,386,Ozone (O3),Mean,ppb,Borough,3,Manhattan,Summer 2016,2016-06-01,30.3,2016,6,2,Air Quality Indicator
412081,386,Ozone (O3),Mean,ppb,CD,111,East Harlem (CD11),Summer 2016,2016-06-01,31.66,2016,6,2,Air Quality Indicator
412548,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,503,Willowbrook,Summer 2016,2016-06-01,10.16,2016,6,2,Air Quality Indicator
410820,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,401,Long Island City - Astoria,Summer 2016,2016-06-01,9.23,2016,6,2,Air Quality Indicator
410898,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,209,Bensonhurst - Bay Ridge,Summer 2016,2016-06-01,7.94,2016,6,2,Air Quality Indicator
410868,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,103,Fordham - Bronx Pk,Summer 2016,2016-06-01,8.05,2016,6,2,Air Quality Indicator
412626,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,408,Jamaica,Summer 2016,2016-06-01,13.11,2016,6,2,Air Quality Indicator
410916,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,304,Upper West Side,Summer 2016,2016-06-01,9.12,2016,6,2,Air Quality Indicator
410883,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,204,East New York,Summer 2016,2016-06-01,8.27,2016,6,2,Air Quality Indicator
412653,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,105106107,South Bronx,Summer 2016,2016-06-01,16.36,2016,6,2,Air Quality Indicator
411045,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,303,Bedford Stuyvesant (CD3),Summer 2016,2016-06-01,8.38,2016,6,2,Air Quality Indicator
